teamName,teamId,season_year,playoff_games_played,playoff_runs_scored_mean,playoff_runs_scored_median,playoff_runs_scored_total,playoff_runs_allowed_count,playoff_runs_allowed_mean,playoff_runs_allowed_median,playoff_runs_allowed_total,playoff_L,playoff_W,playoff_opponents,playoff_win_pct,playoff_run_diff_total,playoff_run_diff_mean,regular_season_games_played,regular_season_runs_scored_mean,regular_season_runs_scored_median,regular_season_runs_scored_total,regular_season_runs_allowed_count,regular_season_runs_allowed_mean,regular_season_runs_allowed_median,regular_season_runs_allowed_total,regular_season_L,regular_season_T,regular_season_W,regular_season_opponents,regular_season_win_pct,regular_season_run_diff_total,regular_season_run_diff_mean,home_games_played,home_runs_scored_mean,home_runs_scored_median,home_runs_scored_total,home_runs_allowed_count,home_runs_allowed_mean,home_runs_allowed_median,home_runs_allowed_total,home_L,home_T,home_W,home_opponents,home_win_pct,home_run_diff_total,home_run_diff_mean,away_games_played,away_runs_scored_mean,away_runs_scored_median,away_runs_scored_total,away_runs_allowed_count,away_runs_allowed_mean,away_runs_allowed_median,away_runs_allowed_total,away_L,away_T,away_W,away_opponents,away_win_pct,away_run_diff_total,away_run_diff_mean
Climax-Scotts,2106816,2018,3,6.0,8.0,18.0,3,3.6666666666666665,3.0,11.0,1.0,2.0,"[2106790.0, 2106923.0, 2106567.0]",0.6666666666666666,7.0,2.3333333333333335,2,3.0,3.0,6.0,2,6.0,6.0,12.0,2.0,11.0,0.0,"[2106609.0, 2106622.0, 2106622.0, 2106914.0, 2106914.0, 2106790.0, 2106790.0, 2106540.0, 2106719.0, 2107002.0, 2106527.0, 2106527.0, 2106686.0]",0.0,-6.0,-3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,"[2106540.0, 2106719.0, 2106527.0, 2106527.0, 2106686.0]",0.0,-1.0,-1.0,1.0,5.0,5.0,5.0,1.0,10.0,10.0,10.0,1.0,7.0,0.0,"[2106609.0, 2106622.0, 2106622.0, 2106914.0, 2106914.0, 2106790.0, 2106790.0, 2107002.0]",0.0,-5.0,-5.0
Clinton,2106628,2018,1,0.0,0.0,0.0,1,3.0,3.0,3.0,1.0,0.0,[2107018.0],0.0,-3.0,-3.0,21,6.857142857142857,7.0,144.0,21,4.761904761904762,4.0,100.0,7.0,12.0,13.0,"[2106991.0, 2106991.0, 2106976.0, 2106976.0, 2106732.0, 2106732.0, 2106952.0, 2106740.0, 2106740.0, 2106649.0, 2106649.0, 2106633.0, 2106633.0, 2106982.0, 2106804.0, 2106804.0, 2106664.0, 2106664.0, 2106985.0, 2106985.0, 2106771.0, 2106771.0, 2106616.0, 2106616.0, 2107044.0, 2107044.0, 2108320.0, 2108320.0, 2106845.0, 2106845.0, 2106952.0, 2106952.0]",0.6190476190476191,44.0,2.095238095238095,13.0,6.3076923076923075,7.0,82.0,13.0,5.769230769230769,5.0,75.0,5.0,11.0,7.0,"[2106991.0, 2106991.0, 2106732.0, 2106732.0, 2106740.0, 2106740.0, 2106633.0, 2106633.0, 2106982.0, 2106804.0, 2106804.0, 2106985.0, 2106985.0, 2106771.0, 2106771.0, 2106616.0, 2106616.0, 2107044.0, 2107044.0, 2106845.0, 2106845.0, 2106952.0, 2106952.0]",0.5384615384615384,7.0,0.5384615384615383,8.0,7.75,5.5,62.0,8.0,3.125,2.5,25.0,2.0,1.0,6.0,"[2106976.0, 2106976.0, 2106952.0, 2106649.0, 2106649.0, 2106664.0, 2106664.0, 2108320.0, 2108320.0]",0.75,37.0,4.625
Clinton Township Chippewa Valley,2106645,2018,3,1.6666666666666667,2.0,5.0,3,2.3333333333333335,2.0,7.0,1.0,2.0,"[2106704.0, 2106942.0, 2107050.0]",0.6666666666666666,-2.0,-0.6666666666666667,22,6.136363636363637,6.0,135.0,22,3.0454545454545454,2.0,67.0,6.0,22.0,16.0,"[2106630.0, 2106995.0, 2106836.0, 2106953.0, 2106836.0, 2078926.0, 2106956.0, 2106942.0, 2106598.0, 2106598.0, 2106688.0, 2106688.0, 2107050.0, 2107050.0, 2107050.0, 2106688.0, 2106823.0, 2106823.0, 2106735.0, 2106735.0, 2106735.0, 2106962.0, 2106962.0, 2106731.0, 2106731.0, 2106731.0, 2106693.0, 2106693.0, 2106693.0, 2106704.0, 2106704.0, 2106704.0, 2106916.0, 2106916.0, 2106742.0, 2106688.0, 2106892.0, 2106738.0, 2106667.0, 2106966.0, 2106693.0, 2106693.0, 2106966.0, 2106911.0]",0.7272727272727273,68.0,3.0909090909090913,12.0,6.333333333333333,5.0,76.0,12.0,2.75,1.0,33.0,3.0,15.0,9.0,"[2106630.0, 2106836.0, 2078926.0, 2106956.0, 2106598.0, 2106598.0, 2106688.0, 2107050.0, 2107050.0, 2106688.0, 2106823.0, 2106823.0, 2106735.0, 2106735.0, 2106962.0, 2106962.0, 2106731.0, 2106693.0, 2106693.0, 2106693.0, 2106704.0, 2106916.0, 2106916.0, 2106892.0, 2106738.0, 2106966.0, 2106911.0]",0.75,43.0,3.583333333333333,10.0,5.9,6.0,59.0,10.0,3.4,2.5,34.0,3.0,7.0,7.0,"[2106995.0, 2106953.0, 2106836.0, 2106942.0, 2106688.0, 2107050.0, 2106735.0, 2106731.0, 2106731.0, 2106704.0, 2106704.0, 2106742.0, 2106688.0, 2106667.0, 2106966.0, 2106693.0, 2106693.0]",0.7,25.0,2.5000000000000004
Clinton Township Clintondale,2106669,2018,1,5.0,5.0,5.0,1,7.0,7.0,7.0,1.0,0.0,[2106716.0],0.0,-2.0,-2.0,4,7.5,8.0,30.0,4,12.75,10.5,51.0,4.0,21.0,0.0,"[2106798.0, 2107143.0, 2106962.0, 2106768.0, 2106768.0, 2106962.0, 2106768.0, 2106522.0, 2106522.0, 2106522.0, 2106522.0, 2106646.0, 2106646.0, 2106646.0, 2106600.0, 2106600.0, 2106716.0, 2106716.0, 2106716.0, 2106777.0, 2106777.0, 2106777.0, 2106777.0, 2106600.0, 2107143.0]",0.0,-21.0,-5.25,1.0,12.0,12.0,12.0,1.0,25.0,25.0,25.0,1.0,11.0,0.0,"[2107143.0, 2106768.0, 2106768.0, 2106768.0, 2106522.0, 2106522.0, 2106646.0, 2106600.0, 2106716.0, 2106716.0, 2106777.0, 2106777.0]",0.0,-13.0,-13.0,3.0,6.0,4.0,18.0,3.0,8.666666666666666,7.0,26.0,3.0,10.0,0.0,"[2106798.0, 2106962.0, 2106962.0, 2106522.0, 2106522.0, 2106646.0, 2106646.0, 2106600.0, 2106716.0, 2106777.0, 2106777.0, 2106600.0, 2107143.0]",0.0,-8.0,-2.666666666666666
Clio,2106767,2018,2,3.0,3.0,6.0,2,3.0,3.0,6.0,1.0,1.0,"[2106832.0, 2106549.0]",0.5,0.0,0.0,2,11.5,11.5,23.0,2,3.0,3.0,6.0,0.0,18.0,2.0,"[2106545.0, 2106832.0, 2106957.0, 2106957.0, 2106957.0, 2106957.0, 2106554.0, 2079052.0, 2107038.0, 2106800.0, 2106973.0, 2106805.0, 2106554.0, 2106547.0, 2106547.0, 2106924.0, 2106781.0, 2106838.0, 2106884.0, 2106680.0]",1.0,17.0,8.5,0.0,,,0.0,0.0,,,0.0,0.0,9.0,0.0,"[2106545.0, 2106832.0, 2106957.0, 2106957.0, 2079052.0, 2106973.0, 2106805.0, 2106838.0, 2106884.0]",,0.0,,2.0,11.5,11.5,23.0,2.0,3.0,3.0,6.0,0.0,9.0,2.0,"[2106957.0, 2106957.0, 2106554.0, 2107038.0, 2106800.0, 2106554.0, 2106547.0, 2106547.0, 2106924.0, 2106781.0, 2106680.0]",1.0,17.0,8.5
Coldwater,2106606,2018,1,0.0,0.0,0.0,1,14.0,14.0,14.0,1.0,0.0,[2106626.0],0.0,-14.0,-14.0,3,10.0,11.0,30.0,3,5.0,4.0,15.0,0.0,21.0,3.0,"[2106517.0, 2106593.0, nan, nan, 2106626.0, 2107017.0, nan, 2106706.0, 2106497.0, nan, 2106868.0, 2106518.0, 2106518.0, 2106985.0, 2106804.0, 2106754.0, 2106496.0, 2106996.0, nan, 2106610.0, 2106534.0, 2106518.0, 2106529.0, 2106540.0]",1.0,15.0,5.0,1.0,8.0,8.0,8.0,1.0,4.0,4.0,4.0,0.0,17.0,1.0,"[2106517.0, 2106593.0, nan, nan, 2106626.0, nan, 2106497.0, nan, 2106868.0, 2106518.0, 2106518.0, 2106754.0, 2106496.0, nan, 2106610.0, 2106534.0, 2106518.0, 2106529.0]",1.0,4.0,4.0,2.0,11.0,11.0,22.0,2.0,5.5,5.5,11.0,0.0,4.0,2.0,"[2107017.0, 2106706.0, 2106985.0, 2106804.0, 2106996.0, 2106540.0]",1.0,11.0,5.5
Coleman,2106480,2018,1,0.0,0.0,0.0,1,7.0,7.0,7.0,1.0,0.0,[2106863.0],0.0,-7.0,-7.0,7,10.428571428571429,11.0,73.0,7,6.285714285714286,2.0,44.0,3.0,11.0,4.0,"[2106773.0, 2106481.0, 2106481.0, 2106912.0, 2106478.0, 2106887.0, 2106772.0, 2106772.0, 2106482.0, 2106479.0, 2107042.0, 2106523.0, 2106555.0, 2106477.0, 2106477.0, 2106558.0, 2078815.0, 2106483.0]",0.5714285714285714,29.0,4.142857142857143,4.0,8.5,7.5,34.0,4.0,6.25,5.5,25.0,2.0,5.0,2.0,"[2106912.0, 2106478.0, 2106772.0, 2106772.0, 2106479.0, 2107042.0, 2106555.0, 2106477.0, 2106477.0]",0.5,9.0,2.25,3.0,13.0,12.0,39.0,3.0,6.333333333333333,0.0,19.0,1.0,6.0,2.0,"[2106773.0, 2106481.0, 2106481.0, 2106887.0, 2106482.0, 2106523.0, 2106558.0, 2078815.0, 2106483.0]",0.6666666666666666,20.0,6.666666666666667
Coloma,2106794,2018,5,5.0,6.0,25.0,5,3.4,0.0,17.0,1.0,4.0,"[2106819.0, 2106890.0, 2106861.0, 2106609.0, 2106778.0]",0.8,8.0,1.6,17,5.0588235294117645,4.0,86.0,17,5.588235294117647,5.0,95.0,10.0,19.0,7.0,"[2106812.0, 2106503.0, 2106503.0, 2106662.0, 2106662.0, 2106858.0, 2106858.0, 2106989.0, 2106585.0, 2106532.0, 2106502.0, 2106502.0, 2106833.0, 2106833.0, 2106668.0, 2106668.0, 2106686.0, 2106686.0, nan, nan, 2106891.0, 2106891.0, 2106778.0, 2106883.0, 2106883.0, 2106890.0, 2106621.0, 2106621.0, 2106531.0, 2106531.0, 2106720.0, 2106666.0, 2106954.0, 2106954.0, 2106701.0, 2106701.0]",0.4117647058823529,-9.0,-0.5294117647058822,8.0,5.5,5.0,44.0,8.0,6.125,6.5,49.0,5.0,10.0,3.0,"[2106812.0, 2106858.0, 2106858.0, 2106833.0, 2106833.0, 2106668.0, 2106668.0, 2106686.0, 2106686.0, nan, nan, 2106891.0, 2106891.0, 2106778.0, 2106883.0, 2106883.0, 2106954.0, 2106954.0]",0.375,-5.0,-0.625,9.0,4.666666666666667,1.0,42.0,9.0,5.111111111111111,4.0,46.0,5.0,9.0,4.0,"[2106503.0, 2106503.0, 2106662.0, 2106662.0, 2106989.0, 2106585.0, 2106532.0, 2106502.0, 2106502.0, 2106890.0, 2106621.0, 2106621.0, 2106531.0, 2106531.0, 2106720.0, 2106666.0, 2106701.0, 2106701.0]",0.4444444444444444,-4.0,-0.44444444444444375
Colon,2106623,2018,4,4.75,5.5,19.0,4,5.5,5.5,22.0,1.0,3.0,"[2106914.0, 2106983.0, 2106631.0, 2106586.0]",0.75,-3.0,-0.75,3,1.0,1.0,3.0,3,5.0,5.0,15.0,3.0,28.0,0.0,"[2106631.0, 2106540.0, 2106540.0, 2106678.0, 2106858.0, 2106858.0, 2106917.0, 2106917.0, 2106790.0, 2106790.0, 2106501.0, 2106899.0, 2106899.0, nan, nan, nan, nan, 2106527.0, 2106527.0, 2106914.0, 2106914.0, 2106719.0, 2106719.0, 2106885.0, 2106526.0, 2106622.0, 2106622.0, 2106923.0, 2106923.0, 2106790.0, 2106790.0]",0.0,-12.0,-4.0,0.0,,,0.0,0.0,,,0.0,0.0,19.0,0.0,"[2106678.0, 2106858.0, 2106858.0, 2106501.0, 2106899.0, 2106899.0, nan, nan, nan, nan, 2106527.0, 2106527.0, 2106914.0, 2106914.0, 2106719.0, 2106719.0, 2106526.0, 2106790.0, 2106790.0]",,0.0,,3.0,1.0,1.0,3.0,3.0,5.0,5.0,15.0,3.0,9.0,0.0,"[2106631.0, 2106540.0, 2106540.0, 2106917.0, 2106917.0, 2106790.0, 2106790.0, 2106885.0, 2106622.0, 2106622.0, 2106923.0, 2106923.0]",0.0,-12.0,-4.0
Comstock,2106532,2018,2,2.0,2.0,4.0,2,4.0,4.0,8.0,1.0,1.0,"[2106529.0, 2106778.0]",0.5,-4.0,-2.0,6,3.6666666666666665,5.0,22.0,6,7.0,6.5,42.0,4.0,19.0,2.0,"[2106586.0, 2106686.0, 2106597.0, 2106842.0, 2106597.0, 2106528.0, 2106528.0, 2106585.0, 2106794.0, 2106529.0, 2106529.0, nan, nan, 2106585.0, 2106585.0, 2045804.0, 2045804.0, 2106530.0, 2106531.0, 2106501.0, 2106501.0, 2106980.0, 2106980.0, 2106540.0, 2106529.0]",0.3333333333333333,-20.0,-3.3333333333333335,3.0,2.3333333333333335,1.0,7.0,3.0,4.333333333333333,5.0,13.0,2.0,12.0,1.0,"[2106597.0, 2106597.0, 2106528.0, 2106528.0, 2106794.0, 2106529.0, 2106529.0, nan, nan, 2106585.0, 2106585.0, 2045804.0, 2045804.0, 2106980.0, 2106980.0]",0.3333333333333333,-6.0,-1.9999999999999996,3.0,5.0,5.0,15.0,3.0,9.666666666666666,12.0,29.0,2.0,7.0,1.0,"[2106586.0, 2106686.0, 2106842.0, 2106585.0, 2106530.0, 2106531.0, 2106501.0, 2106501.0, 2106540.0, 2106529.0]",0.3333333333333333,-14.0,-4.666666666666666
Comstock Park,2106653,2018,1,1.0,1.0,1.0,1,3.0,3.0,3.0,1.0,0.0,[2106903.0],0.0,-2.0,-2.0,3,0.6666666666666666,1.0,2.0,3,2.0,2.0,6.0,3.0,24.0,0.0,"[2108244.0, 2106842.0, 2106913.0, 2106913.0, 2106913.0, 2106516.0, 2106516.0, 2106710.0, 2106710.0, 2106710.0, 2106929.0, 2106929.0, 2106929.0, 2106705.0, 2106705.0, 2106747.0, 2106747.0, 2106870.0, 2106870.0, 2106870.0, 2106830.0, 2106830.0, 2106830.0, 2106515.0, 2106903.0, 2106903.0, 2106903.0]",0.0,-4.0,-1.3333333333333335,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,"[2108244.0, 2106842.0, 2106913.0, 2106913.0, 2106516.0, 2106516.0, 2106710.0, 2106710.0, 2106929.0, 2106870.0, 2106830.0, 2106830.0, 2106515.0, 2106903.0]",0.0,-1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.5,2.5,5.0,2.0,11.0,0.0,"[2106913.0, 2106710.0, 2106929.0, 2106929.0, 2106705.0, 2106705.0, 2106747.0, 2106747.0, 2106870.0, 2106870.0, 2106830.0, 2106903.0, 2106903.0]",0.0,-3.0,-1.5
Concord,2106933,2018,3,10.0,10.0,30.0,3,3.0,1.0,9.0,1.0,2.0,"[2106869.0, 2106719.0, 2106664.0]",0.6666666666666666,21.0,7.0,3,4.333333333333333,4.0,13.0,3,8.333333333333334,6.0,25.0,2.0,16.0,1.0,"[2106965.0, 2106965.0, 2106914.0, 2106609.0, 2106889.0, 2106817.0, 2106753.0, 2106702.0, 2106857.0, 2106540.0, 2106540.0, 2106856.0, 2107003.0, 2106981.0, 2106804.0, 2106877.0, 2106877.0, 2108320.0, 2106696.0]",0.3333333333333333,-12.0,-4.000000000000001,2.0,3.5,3.5,7.0,2.0,10.0,10.0,20.0,2.0,7.0,0.0,"[2106914.0, 2106609.0, 2106889.0, 2106753.0, 2106540.0, 2106540.0, 2106981.0, 2108320.0, 2106696.0]",0.0,-13.0,-6.5,1.0,6.0,6.0,6.0,1.0,5.0,5.0,5.0,0.0,9.0,1.0,"[2106965.0, 2106965.0, 2106817.0, 2106702.0, 2106857.0, 2106856.0, 2107003.0, 2106804.0, 2106877.0, 2106877.0]",1.0,1.0,1.0
Constantine,2106961,2018,1,0.0,0.0,0.0,1,8.0,8.0,8.0,1.0,0.0,[2106609.0],0.0,-8.0,-8.0,8,2.625,2.5,21.0,8,7.0,6.5,56.0,7.0,25.0,1.0,"[2106983.0, nan, 2106530.0, 2106530.0, 2106621.0, 2106621.0, 2106621.0, nan, nan, 2106518.0, 2106701.0, 2106701.0, 2106877.0, 2106877.0, 2106518.0, 2106858.0, 2106858.0, 2106778.0, 2106778.0, 2106890.0, 2106720.0, 2106720.0, 2106989.0, 2106989.0, 2106686.0, 2106686.0, nan, nan, 2106833.0, 2106833.0, 2106686.0, 2106686.0, 2106527.0]",0.125,-35.0,-4.375,4.0,3.25,4.0,13.0,4.0,6.25,6.5,25.0,3.0,15.0,1.0,"[nan, 2106621.0, 2106621.0, 2106621.0, nan, nan, 2106858.0, 2106858.0, 2106720.0, 2106720.0, 2106686.0, 2106686.0, nan, nan, 2106833.0, 2106833.0, 2106686.0, 2106686.0, 2106527.0]",0.25,-12.0,-3.0,4.0,2.0,1.5,8.0,4.0,7.75,7.0,31.0,4.0,10.0,0.0,"[2106983.0, 2106530.0, 2106530.0, 2106518.0, 2106701.0, 2106701.0, 2106877.0, 2106877.0, 2106518.0, 2106778.0, 2106778.0, 2106890.0, 2106989.0, 2106989.0]",0.0,-23.0,-5.75
Coopersville,2106710,2018,2,3.0,3.0,6.0,2,5.0,5.0,10.0,1.0,1.0,"[2106950.0, 2106830.0]",0.5,-4.0,-2.0,3,5.333333333333333,7.0,16.0,3,7.666666666666667,8.0,23.0,2.0,29.0,1.0,"[2106515.0, 2106515.0, 2107027.0, nan, nan, 2106653.0, 2106653.0, 2106653.0, 2106903.0, 2106903.0, 2106903.0, 2106934.0, 2106810.0, 2106950.0, 2106830.0, 2106830.0, 2106830.0, 2106870.0, 2107055.0, 2106675.0, 2106913.0, 2106913.0, 2106913.0, nan, 2106929.0, 2106929.0, 2106929.0, 2106776.0, 2106776.0, 2106870.0, 2106870.0, 2106870.0]",0.3333333333333333,-7.0,-2.333333333333334,2.0,3.5,3.5,7.0,2.0,8.0,8.0,16.0,2.0,14.0,0.0,"[2106515.0, 2106515.0, nan, nan, 2106653.0, 2106903.0, 2106903.0, 2106830.0, 2106830.0, 2106913.0, nan, 2106929.0, 2106776.0, 2106776.0, 2106870.0, 2106870.0]",0.0,-9.0,-4.5,1.0,9.0,9.0,9.0,1.0,7.0,7.0,7.0,0.0,15.0,1.0,"[2107027.0, 2106653.0, 2106653.0, 2106903.0, 2106934.0, 2106810.0, 2106950.0, 2106830.0, 2106870.0, 2107055.0, 2106675.0, 2106913.0, 2106913.0, 2106929.0, 2106929.0, 2106870.0]",1.0,2.0,2.0
Corunna,2106595,2018,1,1.0,1.0,1.0,1,2.0,2.0,2.0,1.0,0.0,[2106988.0],0.0,-1.0,-1.0,23,6.956521739130435,7.0,160.0,23,4.913043478260869,4.0,113.0,7.0,6.0,16.0,"[2106838.0, 2106838.0, 2106924.0, 2106924.0, 2106548.0, 2106548.0, 2106988.0, 2106988.0, 2107038.0, 2106694.0, 2106694.0, nan, 2106893.0, 2106893.0, 2106838.0, 2106935.0, 2106866.0, 2106973.0, 2106973.0, 2106682.0, 2106682.0, 2106546.0, 2106546.0, 2106866.0, 2106984.0, 2106984.0, 2106565.0, 2106764.0, 2106764.0]",0.6956521739130435,47.0,2.0434782608695654,16.0,7.0,5.0,112.0,16.0,5.0625,4.0,81.0,5.0,4.0,11.0,"[2106924.0, 2106924.0, 2106988.0, 2106988.0, 2106694.0, 2106694.0, nan, 2106893.0, 2106893.0, 2106838.0, 2106935.0, 2106866.0, 2106973.0, 2106973.0, 2106682.0, 2106682.0, 2106866.0, 2106984.0, 2106984.0, 2106565.0]",0.6875,31.0,1.9375,7.0,6.857142857142857,7.0,48.0,7.0,4.571428571428571,5.0,32.0,2.0,2.0,5.0,"[2106838.0, 2106838.0, 2106548.0, 2106548.0, 2107038.0, 2106546.0, 2106546.0, 2106764.0, 2106764.0]",0.7142857142857143,16.0,2.2857142857142856
Croswell-Lexington,2106643,2018,1,0.0,0.0,0.0,1,3.0,3.0,3.0,1.0,0.0,[2106545.0],0.0,-3.0,-3.0,15,7.666666666666667,6.0,115.0,15,3.3333333333333335,4.0,50.0,1.0,17.0,12.0,"[2106836.0, 2106742.0, 2106630.0, 2106630.0, 2106708.0, 2106596.0, 2106545.0, 2106892.0, 2106801.0, 2106801.0, 2106806.0, 2106806.0, 2106611.0, 2106611.0, 2106939.0, 2106999.0, 2106723.0, 2106723.0, 2106836.0, 2106977.0, 2106977.0, 2106837.0, 2106591.0, 2106591.0, 2106624.0, 2106836.0, 2106742.0, 2106596.0, 2106708.0, 2106999.0]",0.8,65.0,4.333333333333334,3.0,8.666666666666666,10.0,26.0,3.0,3.3333333333333335,4.0,10.0,0.0,8.0,3.0,"[2106708.0, 2106596.0, 2106545.0, 2106939.0, 2106999.0, 2106723.0, 2106723.0, 2106836.0, 2106977.0, 2106837.0, 2106999.0]",1.0,16.0,5.333333333333332,12.0,7.416666666666667,5.0,89.0,12.0,3.3333333333333335,3.5,40.0,1.0,9.0,9.0,"[2106836.0, 2106742.0, 2106630.0, 2106630.0, 2106892.0, 2106801.0, 2106801.0, 2106806.0, 2106806.0, 2106611.0, 2106611.0, 2106977.0, 2106591.0, 2106591.0, 2106624.0, 2106836.0, 2106742.0, 2106596.0, 2106708.0]",0.75,49.0,4.083333333333334
Dansville,2106568,2018,2,5.0,5.0,10.0,2,3.5,3.5,7.0,1.0,1.0,"[2106978.0, 2106574.0]",0.5,3.0,1.5,7,1.7142857142857142,1.0,12.0,7,8.571428571428571,10.0,60.0,6.0,12.0,1.0,"[2106757.0, 2107003.0, 2106938.0, 2106572.0, 2106938.0, 2106567.0, 2106567.0, 2106570.0, 2106570.0, 2107003.0, 2106573.0, 2106565.0, 2106574.0, 2106566.0, 2106566.0, 2106569.0, 2078846.0, 2078846.0, 2106570.0]",0.14285714285714285,-48.0,-6.857142857142857,2.0,4.0,4.0,8.0,2.0,8.5,8.5,17.0,1.0,5.0,1.0,"[2106572.0, 2106570.0, 2106570.0, 2106565.0, 2106569.0, 2078846.0, 2106570.0]",0.5,-9.0,-4.5,5.0,0.8,1.0,4.0,5.0,8.6,10.0,43.0,5.0,7.0,0.0,"[2106757.0, 2107003.0, 2106938.0, 2106938.0, 2106567.0, 2106567.0, 2107003.0, 2106573.0, 2106574.0, 2106566.0, 2106566.0, 2078846.0]",0.0,-39.0,-7.8
Davison,2106737,2018,4,2.75,2.5,11.0,4,1.25,1.0,5.0,1.0,3.0,"[2106872.0, 2106673.0, 2106802.0, 2106915.0]",0.75,6.0,1.5,5,3.6,4.0,18.0,5,7.4,9.0,37.0,5.0,13.0,0.0,"[2106838.0, 2106822.0, 2106692.0, 2106871.0, 2106832.0, 2106835.0, 2106603.0, 2106603.0, 2106915.0, 2106915.0, 2106680.0, 2106539.0, 2106663.0, 2106800.0, 2106758.0, 2106822.0, 2106807.0, 2107038.0]",0.0,-19.0,-3.8000000000000003,2.0,6.0,6.0,12.0,2.0,9.0,9.0,18.0,2.0,4.0,0.0,"[2106822.0, 2106692.0, 2106871.0, 2106663.0, 2106822.0, 2106807.0]",0.0,-6.0,-3.0,3.0,2.0,1.0,6.0,3.0,6.333333333333333,3.0,19.0,3.0,9.0,0.0,"[2106838.0, 2106832.0, 2106835.0, 2106603.0, 2106603.0, 2106915.0, 2106915.0, 2106680.0, 2106539.0, 2106800.0, 2106758.0, 2107038.0]",0.0,-13.0,-4.333333333333333
DeWitt,2106610,2018,6,4.833333333333333,4.0,29.0,6,0.6666666666666666,0.0,4.0,1.0,5.0,"[2106687.0, 2106576.0, 2106988.0, 2106868.0, 2106746.0, 2106556.0]",0.8333333333333334,25.0,4.166666666666666,21,8.523809523809524,8.0,179.0,21,3.0,2.0,63.0,4.0,5.0,17.0,"[2106575.0, 2106575.0, 2106984.0, 2106984.0, 2106988.0, 2106988.0, 2106581.0, 2106581.0, 2107042.0, 2107042.0, 2107059.0, 2106822.0, 2106757.0, 2106757.0, 2106676.0, 2106676.0, 2106665.0, 2106665.0, 2106578.0, 2106579.0, 2106694.0, 2106606.0, 2106570.0, 2106787.0, 2106787.0, 2106571.0]",0.8095238095238095,116.0,5.523809523809524,10.0,10.0,8.5,100.0,10.0,2.7,2.0,27.0,2.0,1.0,8.0,"[2106984.0, 2106984.0, 2106581.0, 2106581.0, 2107059.0, 2106757.0, 2106757.0, 2106676.0, 2106676.0, 2106578.0, 2106694.0]",0.8,73.0,7.3,11.0,7.181818181818182,8.0,79.0,11.0,3.272727272727273,2.0,36.0,2.0,4.0,9.0,"[2106575.0, 2106575.0, 2106988.0, 2106988.0, 2107042.0, 2107042.0, 2106822.0, 2106665.0, 2106665.0, 2106579.0, 2106606.0, 2106570.0, 2106787.0, 2106787.0, 2106571.0]",0.8181818181818182,43.0,3.9090909090909087
Dearborn,2106990,2018,1,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,0.0,[2106756.0],0.0,-1.0,-1.0,21,7.333333333333333,8.0,154.0,21,3.4761904761904763,3.0,73.0,7.0,0.0,14.0,"[2106620.0, 2106964.0, 2106756.0, 2106881.0, 2106814.0, 2106814.0, 2107006.0, 2107006.0, 2106813.0, 2106813.0, 2106657.0, 2106905.0, 2106684.0, 2106684.0, 2106905.0, 2107007.0, 2107011.0, 2107011.0, 2107025.0, 2106927.0, 2106825.0]",0.6666666666666666,81.0,3.8571428571428568,13.0,9.23076923076923,9.0,120.0,13.0,3.1538461538461537,3.0,41.0,3.0,0.0,10.0,"[2106964.0, 2107006.0, 2106813.0, 2106657.0, 2106905.0, 2106684.0, 2106684.0, 2107007.0, 2107011.0, 2107011.0, 2107025.0, 2106927.0, 2106825.0]",0.7692307692307693,79.0,6.076923076923077,8.0,4.25,3.5,34.0,8.0,4.0,3.5,32.0,4.0,0.0,4.0,"[2106620.0, 2106756.0, 2106881.0, 2106814.0, 2106814.0, 2107006.0, 2106813.0, 2106905.0]",0.5,2.0,0.25
Dearborn Divine Child,2106799,2018,2,6.5,6.5,13.0,2,5.0,5.0,10.0,1.0,1.0,"[2106874.0, 2107025.0]",0.5,3.0,1.5,28,3.8214285714285716,3.5,107.0,28,6.857142857142857,6.0,192.0,20.0,5.0,8.0,"[2107006.0, 2079102.0, 2107037.0, 2107037.0, 2106683.0, 2106683.0, 2106864.0, 2106763.0, 2106763.0, 2106808.0, 2106679.0, 2106679.0, 2106875.0, 2106875.0, 2106683.0, 2106683.0, 2106763.0, 2107006.0, 2106827.0, 2106827.0, 2106827.0, 2106827.0, 2106679.0, 2106679.0, 2106875.0, 2106875.0, 2106875.0, 2106602.0, 2106875.0, 2106619.0, 2106528.0, 2106528.0, 2107037.0]",0.2857142857142857,-85.0,-3.035714285714285,16.0,3.8125,3.0,61.0,16.0,7.375,7.5,118.0,12.0,0.0,4.0,"[2107037.0, 2106683.0, 2106683.0, 2106763.0, 2106763.0, 2106808.0, 2106679.0, 2106679.0, 2107006.0, 2106827.0, 2106827.0, 2106875.0, 2106875.0, 2106875.0, 2106875.0, 2106619.0]",0.25,-57.0,-3.5625,12.0,3.8333333333333335,4.0,46.0,12.0,6.166666666666667,5.5,74.0,8.0,5.0,4.0,"[2107006.0, 2079102.0, 2107037.0, 2106864.0, 2106875.0, 2106875.0, 2106683.0, 2106683.0, 2106763.0, 2106827.0, 2106827.0, 2106679.0, 2106679.0, 2106602.0, 2106528.0, 2106528.0, 2107037.0]",0.3333333333333333,-28.0,-2.3333333333333335
